,ppCode,Carpark Name,Total Lots,Lot Type,Parking System,WeekDay Rates,WeekDay Minimum,Saturday Rates,Saturday Minimum,Sunday & PH Rates,Sunday & PH Minimum,Start Time,End Time
1140,R0001,RACE COURSE LANE ,4,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,08:30,22:00
1141,R0002,RACE COURSE ROAD ,65,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1142,R0003,RANGOON ROAD ,75,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1143,R0006,RIVERSIDE ROAD ,72,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:00
1144,R0010,RIVER VALLEY ROAD(BET TANK RD/ZION RD),3,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1145,R0010,RIVER VALLEY ROAD(BET TANK RD/ZION RD),0,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1146,R0011,ROBERTS LANE ,39,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1147,R0015,ROWELL ROAD ,89,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1148,R0028,RUBY LANE ,19,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1149,R0036,RACE COURSE ROAD (BET BT TIMAH / RANGOON RD),33,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1150,R0037,RANGOON LANE OFF STREET,21,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1151,R0037,RANGOON LANE OFF STREET,8,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1152,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,126,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1153,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,126,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1154,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,126,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1155,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,3,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:30
1156,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,3,Heavy Vehicle,Electronic,$10.00,510 mins,$10.00,510 mins,$10.00,510 mins,22:30,07:00
1157,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,3,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,22:30,07:00
1158,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,19,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1159,R0038,RACE COURSE ROAD / NORTHUMBERLAND ROAD,19,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1160,R0039,RANGOON LANE ,3,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1161,R0040,RAFFLES BOULEVARD COACH PARK,51,Heavy Vehicle,Coupon,$2.40,30 mins,$2.40,30 mins,$1.20,30 mins,07:00,17:00
1162,R0040,RAFFLES BOULEVARD COACH PARK,51,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,17:00,22:30
1163,R0040,RAFFLES BOULEVARD COACH PARK,51,Heavy Vehicle,Coupon,$10.00,510 mins,$10.00,510 mins,$10.00,510 mins,22:30,07:00
1164,R0040,RAFFLES BOULEVARD COACH PARK,51,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,22:30,07:00
1165,R0040,RAFFLES BOULEVARD COACH PARK,30,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1166,R0040,RAFFLES BOULEVARD COACH PARK,30,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1167,S0001,SAM LEONG ROAD ,46,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1168,S0001,SAM LEONG ROAD ,8,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.00,0 mins,08:30,22:00
1169,S0002,SEAH STREET ,8,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1170,S0002,SEAH STREET ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1171,S0002,SEAH STREET ,4,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1172,S0005,SERANGOON RD(KITCHENER RD/LAVENDER ST),46,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1173,S0007,STARLIGHT ROAD / TERRACE,16,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1174,S0009,SHORT STREET ,18,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1175,S0009,SHORT STREET ,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1176,S0011,SOPHIA ROAD ,4,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1177,S0011,SOPHIA ROAD ,4,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1178,S0011,SOPHIA ROAD ,9,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1179,S0013,SULTAN GATE / ALIWAL STREET COACH PARK,4,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,08:30,22:00
1180,S0015,STANLEY STREET ,26,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1181,S0015,STANLEY STREET ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1182,S0015,STANLEY STREET ,10,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1183,S0018,SULTAN GATE ,25,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1184,S0019,SUNGEI ROAD(WELD ROAD/ KELANTAN ROAD),7,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1185,S0019,SUNGEI ROAD(WELD ROAD/ KELANTAN ROAD),0,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1186,S0020,SEMBAWANG HILLS FOOD CENTRE OFF STREET,18,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1187,S0020,SEMBAWANG HILLS FOOD CENTRE OFF STREET,18,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1188,S0020,SEMBAWANG HILLS FOOD CENTRE OFF STREET,18,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1189,S0020,SEMBAWANG HILLS FOOD CENTRE OFF STREET,12,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1190,S0020,SEMBAWANG HILLS FOOD CENTRE OFF STREET,12,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1191,S0021,SYED ALWI ROAD (JALAN BESAR / SERANGOON RD),44,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1192,S0021,SYED ALWI ROAD (JALAN BESAR / SERANGOON RD),17,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.00,0 mins,08:30,22:00
1193,S0022,SYED ALWI ROAD(JALAN BESAR/ROCHOR CANAL RD),49,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1194,S0023,STURDEE ROAD ,14,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1195,S0026,SERVICE ROAD OFF BUKIT  TIMAH ROAD/SIXTH AVE,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1196,S0026,SERVICE ROAD OFF BUKIT  TIMAH ROAD/SIXTH AVE,5,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1197,S0027,SIAK KEW AVENUE ,4,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1198,S0032,SAUNDERS ROAD ,32,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,07:00,17:00
1199,S0032,SAUNDERS ROAD ,32,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:30
1200,S0032,SAUNDERS ROAD ,32,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1201,S0032,SAUNDERS ROAD ,32,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1202,S0033,SERVICE ROAD OFF CHOA CHU KANG AVE 1,42,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1203,S0033,SERVICE ROAD OFF CHOA CHU KANG AVE 1,42,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1204,S0033,SERVICE ROAD OFF CHOA CHU KANG AVE 1,42,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1205,S0033,SERVICE ROAD OFF CHOA CHU KANG AVE 1,22,Motorcycle,Coupon,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1206,S0033,SERVICE ROAD OFF CHOA CHU KANG AVE 1,22,Motorcycle,Coupon,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1207,S0035,SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST),8,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,08:30,17:00
1208,S0035,SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST),8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:00
1209,S0035,SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST),2,Heavy Vehicle,Coupon,$2.40,30 mins,$2.40,30 mins,$1.20,30 mins,08:30,17:00
1210,S0035,SERVICE ROAD OFF QUEEN ST(QUEEN/WATERLOO ST),2,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,17:00,22:00
1211,S0039,SIMS AVENUE SERVICE ROAD,16,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1212,S0040,SECOND CHIN BEE ROAD ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1213,S0043,SIXTH AVENUE ,21,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1214,S0045,SING AVENUE ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1215,S0046,SING JOO WALK ,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1216,S0047,SHAN ROAD ,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1217,S0047,SHAN ROAD ,10,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1218,S0048,SHAW ROAD ,15,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1219,S0049,Serangoon Rd/Lavender  St Off Street,112,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1220,S0049,Serangoon Rd/Lavender  St Off Street,112,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1221,S0049,Serangoon Rd/Lavender  St Off Street,112,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1222,S0049,Serangoon Rd/Lavender  St Off Street,25,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1223,S0049,Serangoon Rd/Lavender  St Off Street,25,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1224,S0050,SIANG KUANG AVENUE ,13,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1225,S0055,SERANGOON GARDEN MARKET OFF STREET,105,Car,Electronic,$0.75,30 mins,$0.75,30 mins,$0.75,30 mins,07:00,14:00
1226,S0055,SERANGOON GARDEN MARKET OFF STREET,105,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,14:00,22:30
1227,S0055,SERANGOON GARDEN MARKET OFF STREET,105,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1228,S0055,SERANGOON GARDEN MARKET OFF STREET,105,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1229,S0055,SERANGOON GARDEN MARKET OFF STREET,32,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1230,S0055,SERANGOON GARDEN MARKET OFF STREET,32,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1231,S0061,SEMBONG ROAD ,3,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1232,S0063,SERANGOON GARDEN WAY ,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1233,S0064,SERANGOON GARDEN WAY SERVICE ROAD,84,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1234,S0065,SANDOWN PLACE ,4,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1235,S0066,SOMME ROAD ,13,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1236,S0070,SIMON ROAD SERVICE ROAD,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1237,S0070,SIMON ROAD SERVICE ROAD,18,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1238,S0074,SIN MING DRIVE ,30,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,07:00,22:30
1239,S0074,SIN MING DRIVE ,30,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,22:30,07:00
1240,S0074,SIN MING DRIVE ,30,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1241,S0075,SCIENCE CENTRE ROAD ,34,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1242,S0075,SCIENCE CENTRE ROAD ,24,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:00
1243,S0076,SECOND LOK YANG ROAD ,22,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1244,S0078,SOON WING ROAD ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1245,S0079,SERVICE ROAD OFF KING GEORGE'S AVENUE,19,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1246,S0079,SERVICE ROAD OFF KING GEORGE'S AVENUE,5,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1247,S0082,SIXTH LOK YANG ROAD ,18,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1248,S0083,SUNGEI KADUT AVENUE ,7,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1249,S0084,SUNGEI KADUT DRIVE ,38,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1250,S0085,SUNGEI KADUT LOOP ,17,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1251,S0086,SUNGEI KADUT STREET 1 ,59,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1252,S0086,SUNGEI KADUT STREET 1 ,9,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,17:00
1253,S0088,SUNGEI KADUT STREET 3 ,20,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1254,S0091,SENOKO ROAD ,25,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1255,S0091,SENOKO ROAD ,0,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:00
1256,S0092,SENOKO SOUTH ROAD ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1257,S0094,SENOKO WAY ,30,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1258,S0096,SENOKO DRIVE ,40,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1259,S0097,SENOKO AVENUE ,26,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:00
1260,S0098,SIMS AVENUE (BET LOR 3 GEYLANG/PAYA LEBAR RD),129,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1261,S0102,SPOTTISWOODE PARK ROAD ,10,Car,Coupon,$1.20,30 mins,$1.20,30 mins,$0.60,30 mins,07:00,17:00
1262,S0102,SPOTTISWOODE PARK ROAD ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,17:00,22:30
1263,S0102,SPOTTISWOODE PARK ROAD ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1264,S0102,SPOTTISWOODE PARK ROAD ,10,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1265,S0103,STEVENS ROAD ,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1266,S0105,SUNGEI KADUT WAY ,56,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1267,S0106,SIN MING DRIVE OFF STREET,57,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1268,S0106,SIN MING DRIVE OFF STREET,57,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1269,S0106,SIN MING DRIVE OFF STREET,57,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1270,S0106,SIN MING DRIVE OFF STREET,20,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1271,S0106,SIN MING DRIVE OFF STREET,20,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1272,S0108,SHREWSBURY ROAD OFF STREET,29,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1273,S0108,SHREWSBURY ROAD OFF STREET,29,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1274,S0108,SHREWSBURY ROAD OFF STREET,29,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1275,S0108,SHREWSBURY ROAD OFF STREET,5,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1276,S0108,SHREWSBURY ROAD OFF STREET,5,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1277,S0109,SIN MING ROAD HEAVY VEHICLE PARK,0,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,19:00
1278,S0109,SIN MING ROAD HEAVY VEHICLE PARK,81,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1279,S0110,SERVICE ROAD OFF ONAN ROAD,2,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1280,S0110,SERVICE ROAD OFF ONAN ROAD,10,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1281,S0111,STAGMONT RING HEAVY VEHICLE PARK,188,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1282,S0112,SEAH IM ROAD OFF STREET,436,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1283,S0112,SEAH IM ROAD OFF STREET,436,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1284,S0112,SEAH IM ROAD OFF STREET,436,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1285,S0112,SEAH IM ROAD OFF STREET,21,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,22:30
1286,S0112,SEAH IM ROAD OFF STREET,21,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,22:30,07:00
1287,S0112,SEAH IM ROAD OFF STREET,21,Heavy Vehicle,Electronic,$10.00,510 mins,$10.00,510 mins,$10.00,510 mins,22:30,07:00
1288,S0112,SEAH IM ROAD OFF STREET,367,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1289,S0112,SEAH IM ROAD OFF STREET,367,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1290,S0115,SERVICE ROAD BET HAMILTON RD/CAVAN RD,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1291,S0118,SERVICE ROAD OFF PENHAS ROAD,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1292,S0119,SHREWSBURY ROAD ,12,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1293,S0120,SERVICE ROAD BETWEEN PETAIN RD/ALLENBY RD,3,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1294,S0127,SERVICE ROAD OFF JOO CHIAT ROAD,12,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1295,S0128,SERVICE ROAD OFF CHAI CHEE DRIVE,11,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1296,S0130,SERVICE ROAD OFF GENTING LANE,6,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1297,S0132,SERVICE ROAD OFF ALIWAL STREET,7,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1298,S0134,SOMMERVILLE WALK ,8,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1299,S0135,SIMS AVENUE (PAYA LEBAR RD/EUNOS RD),20,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1300,S0136,SERVICE ROAD OFF ZION ROAD,21,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1301,S0136,SERVICE ROAD OFF ZION ROAD,10,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1302,S0139,SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD,27,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1303,S0139,SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD,3,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,08:30,22:00
1304,S0139,SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD,13,Motorcycle,Coupon,$0.65,870 mins,$0.65,870 mins,$0.65,870 mins,08:30,22:00
1305,S0141,SERVICE ROAD OFF UPPER EAST COAST ROAD,14,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,08:30,22:00
1306,S0143,SERVICE ROAD OFF LORONG 44 GEYLANG,5,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1307,S0146,SERVICE ROAD OFF QUALITY ROAD,36,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1308,S0146,SERVICE ROAD OFF QUALITY ROAD,11,Motorcycle,Coupon,$0.65,570 mins,$0.65,570 mins,$0.00,0 mins,08:30,17:00
1309,S0148,SUNGEI KADUT CRESCENT ,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1310,S0149,SERVICE ROAD OFF SIN MING ROAD,9,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,17:00
1311,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,52,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1312,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,52,Car,Electronic,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1313,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,52,Car,Electronic,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
1314,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,0,Heavy Vehicle,Electronic,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,08:30,22:00
1315,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,4,Motorcycle,Electronic,$0.65,930 mins,$0.65,930 mins,$0.65,930 mins,07:00,22:30
1316,S0150,SULTAN GATE / ALIWAL STREET OFF STREET,4,Motorcycle,Electronic,$0.65,510 mins,$0.65,510 mins,$0.65,510 mins,22:30,07:00
1317,S0151,SEMBAWANG DRIVE HEAVY VEHICLE PARK,127,Heavy Vehicle,Coupon,$1.20,30 mins,$1.20,30 mins,$1.20,30 mins,07:00,19:00
1318,S0152,SUNSHINE TERRACE ,10,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.00,0 mins,08:30,22:00
1319,S0156,SIMS PLACE ,41,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,07:00,22:30
1320,S0156,SIMS PLACE ,41,Car,Coupon,$0.60,30 mins,$0.60,30 mins,$0.60,30 mins,22:30,07:00
1321,S0156,SIMS PLACE ,41,Car,Coupon,$5.00,510 mins,$5.00,510 mins,$5.00,510 mins,22:30,07:00
